Produto Id __,Categoria,Categorias Nome,subCategoria Id,Categoria de Tamanho id,Código Ref,Possui Variação,Produto,Descrição,Concentrado,TMP Concentrado,Look Valor Variação,TMP Valor Variação,TMP Promoção Variação,Valor Original,Se valor promocional,Valor Correto Original,Se valor promocional variação,Se valor correto,Variações do Produto,Valor Final do Produto com Variação,TMP Valor vitrine,Soma total,TMP Valor total,Imagem,Se Imagem,Entry Quantidade,Entry Tamanhos,TMP Chave tripla,TMP_Produto ID + Fragrancia ID,Mensagem Whatsapp,Link Whatsapp,Conta Relacionado,Nome/Tamanho nome,Novidades,Mais Vendidos,Soma mais vendidos,Soma os mais vendidos,Primeira Imagem,Entry Cor antigo,Entry Fragrância,Nome/Fragrância nome,Indisponível,Tamanho sem cor,Cores dos Produtos,Entry Cor,Nome/Cor Nome,Promoção Original
FO4fDP8ARlm88rtn1p-6GA,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7896527700218,Não tem variação,Multiuso Tradicional 500ml (TRIEX),,," a partir de R$3,00",,,,3,3,"R$3,00",,"R$3,00",,"R$3,00","a partir de R$3,00",6,"2 x R$3,00 -> R$ 6,00 ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/tpJs2ivbog3UlR4qS78P.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/tpJs2ivbog3UlR4qS78P.png,2,,FO4fDP8ARlm88rtn1p-6GA   ,FO4fDP8ARlm88rtn1p-6GA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Multiuso Tradicional 500ml (TRIEX)%0A
#c, #n%0A%0A
2 x R$3,00 -> R$ 6,00%0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Multiuso Tradicional 500ml (TRIEX)%0A
#c, #n%0A%0A
2 x R$3,00 -> R$ 6,00%0A%0A
Obrigado",94,,,,14,5396,,,,,,,,,,
fqNmrH4FSd-YR.wvKs8a8g,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7896527702007,Não tem variação,Multiuso Desengordurante (TRIEX),,," a partir de R$4,00",,,,4,4,"R$4,00",,"R$4,00",,"R$4,00","a partir de R$4,00",," x R$4,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/cuiWIb3IIgl82q8uzGeW.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/cuiWIb3IIgl82q8uzGeW.png,,,fqNmrH4FSd-YR.wvKs8a8g   ,fqNmrH4FSd-YR.wvKs8a8g ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Multiuso Desengordurante (TRIEX)%0A
#c, #n%0A%0A
 x R$4,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Multiuso Desengordurante (TRIEX)%0A
#c, #n%0A%0A
 x R$4,00 -> %0A%0A
Obrigado",94,,,,6,5396,,,,,,,,,,
aavtSZ89S3mT.KrNfjEW.w,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,HYAzL8qzQ12T999V1h.waA,PZOwW1.1ROSiob7KmFoQKw,7896527702007,Não tem variação,Multiuso Desengordurante (TRIEX),,," a partir de R$4,00",,,,4,4,"R$4,00",,"R$4,00",,"R$4,00","a partir de R$4,00",," x R$4,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/UvN34yfK6hfm1Bbd0CFK.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/UvN34yfK6hfm1Bbd0CFK.png,,,aavtSZ89S3mT.KrNfjEW.w   ,aavtSZ89S3mT.KrNfjEW.w ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Multiuso Desengordurante (TRIEX)%0A
#c, #n%0A%0A
 x R$4,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Multiuso Desengordurante (TRIEX)%0A
#c, #n%0A%0A
 x R$4,00 -> %0A%0A
Obrigado",17,,,,7,5396,,,,,,,,,,
jm06NsdzSmOBkdxhWxL3Cw,m1kvokUKQTGD4e7OjGYWIQ,Linha de Tratamentos,1Jz.YY2FRdugB..wG9c9Kw,OVY3BHlhR4ebyIZM4nNGFg,7898470065390,Não tem variação,Restaura Arranhões Creme 800g (BELLINZONI),"O Restaura Arranhões e Manchas é um creme específico para tratamento e solução de defeitos presentes nas superfícies de porcelanatos e cerâmicas.

O produto é caracterizado pela sua capacidade de criar uma micro-abrasão na superfície muito fina, que permite eliminar defeitos como: escoriações ligeiras, arranhões, opacidade, névoas e desgaste geral.

Atua sem comprometer a aparência original da superfície eliminando essas imperfeições, proporcionando limpeza, polimento e uniformidade de cor à superfície do piso.

Fácil de usar, basta uma polidora leve equipada com disco de fibra branco.",," a partir de R$332,30",,,,"332,3","332,3","R$332,30",,"R$332,30",,"R$332,30","a partir de R$332,30","332,3","1 x R$332,30 -> R$ 332,30 ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/57EzczGPOLUzeZD1vAWc.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/57EzczGPOLUzeZD1vAWc.png,1,,jm06NsdzSmOBkdxhWxL3Cw   ,jm06NsdzSmOBkdxhWxL3Cw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Restaura Arranhões Creme 800g (BELLINZONI)%0A
#c, #n%0A%0A
1 x R$332,30 -> R$ 332,30%0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Restaura Arranhões Creme 800g (BELLINZONI)%0A
#c, #n%0A%0A
1 x R$332,30 -> R$ 332,30%0A%0A
Obrigado",24,,,,6,5396,,,,,,,,,,
Vti9iPBRS-6az3ycW0mlTw,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,vYSQobfaRIO0urHRc8WyWQ,PZOwW1.1ROSiob7KmFoQKw,,Tem variação,"Amaciante Downy Perfume Collection 1,35L","Amaciante concentrado que deixa as suas roupas com um perfume sofisticado que dura por mais tempo! 

A fórmula de Downy possui microcápsulas de perfume especiais que se ativam com o toque, liberando perfume ao longo de todo o dia. Além disso, protege de odores desagradáveis como fumaça, fritura e suor, os impedindo de impregnar nas roupas. Desta forma você se veste de perfume o dia todo. 

Por ser concentrado, 450ml de Downy é equivalente a 1,8L de um amaciante diluído comum. Isso significa que ele rende até 20 lavages. Para garantir um melhor uso, utilize apenas a quantidade de amaciante indicada na embalagem do produto.",Concentrado - Alto Rendimento,"Concentrado - Alto Rendimento a partir de R$42,00",,,,42,42,"R$42,00",,," Adorável  R$ 28,50
  Paixão  R$ 43,00
  Místico  R$ 47,80"," Adorável  R$ 28,50
  Paixão  R$ 43,00
  Místico  R$ 47,80","a partir de R$42,00",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/lEazXnFPDjX6y0PB21AF.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/lEazXnFPDjX6y0PB21AF.png,,,Vti9iPBRS-6az3ycW0mlTw   ,Vti9iPBRS-6az3ycW0mlTw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Amaciante Downy Perfume Collection 1,35L%0A
#c, #n%0A%0A
 x R$42,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Amaciante Downy Perfume Collection 1,35L%0A
#c, #n%0A%0A
 x R$42,00 -> %0A%0A
Obrigado",33,,,,11,5396,,,,,,,,,,
66ysbAG3R0KDrPeLXQ0YSg,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,vYSQobfaRIO0urHRc8WyWQ,PZOwW1.1ROSiob7KmFoQKw,7506339332650,Tem variação,"Amaciante Downy 1,5L",,Concentrado - Alto Rendimento,"Concentrado - Alto Rendimento a partir de R$45,90",,,,"45,9","45,9","R$45,90",,,"1,5L Brisa de Verão  R$ 45,90
 1,5L Brisa Intenso  R$ 45,90
 1,5L Frescor de Primavera  R$ 45,90
 1,5L Lírios do Campo  R$ 43,00
 1,35L Adorável  R$ 28,50
 1,35L Mistico  R$ 47,80
 1,35L Paixão  R$ 43,00
 1,5L Alfazema  R$ 47,80","1,5L Brisa de Verão  R$ 45,90
 1,5L Brisa Intenso  R$ 45,90
 1,5L Frescor de Primavera  R$ 45,90
 1,5L Lírios do Campo  R$ 43,00
 1,35L Adorável  R$ 28,50
 1,35L Mistico  R$ 47,80
 1,35L Paixão  R$ 43,00
 1,5L Alfazema  R$ 47,80","a partir de R$45,90",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Nw8nhs4vGPU6y4sMt94i.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Nw8nhs4vGPU6y4sMt94i.png,,,66ysbAG3R0KDrPeLXQ0YSg   ,66ysbAG3R0KDrPeLXQ0YSg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Amaciante Downy 1,5L%0A
#c, #n%0A%0A
 x R$45,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Amaciante Downy 1,5L%0A
#c, #n%0A%0A
 x R$45,90 -> %0A%0A
Obrigado",33,,,,7,5396,,,,,,,,,,
RwYzuFT-R2y9EkqtCi1FfA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,EBfzIFs3Q3OFbqk57UoQsA,4fbKznm1SBK0oo9kp.oM7Q,7898564144246,Tem variação,Espanador de Pena (GAVIÃO),,," a partir de R$39,60",,,,"39,6","39,6","R$39,60",,,"Nº30   R$ 39,60
 Nº40   R$ 55,30","Nº30   R$ 39,60
 Nº40   R$ 55,30","a partir de R$39,60",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/xCxe0H8q4PEkazZ3rxP4.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/xCxe0H8q4PEkazZ3rxP4.png,,,RwYzuFT-R2y9EkqtCi1FfA   ,RwYzuFT-R2y9EkqtCi1FfA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Espanador de Pena (GAVIÃO)%0A
#c, #n%0A%0A
 x R$39,60 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Espanador de Pena (GAVIÃO)%0A
#c, #n%0A%0A
 x R$39,60 -> %0A%0A
Obrigado",19,,,,5,5396,,,,,,,,,,
jaVX7ifcTbCX3Rl70fQjbw,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,,Tem variação,Sapólio Radium Cremoso (BOMBRIL),"Sapólio Radium Cremoso limpa e renova o brilho sem riscar. Ideal para limpar superfícies esmaltadas, cromadas, fórmicas, panelas e muitas outras.

Aplique o produto com pano macio e úmido ou com o lado macio da esponja e esfregue. Depois, remova-o completamente sem deixá-lo secar na superfície a ser limpa.",," a partir de R$7,80",,,,"7,8","7,8","R$7,80",,,"250ml Lavanda  R$ 12,50
 250ml Classico  R$ 13,60
 250ml Limão  R$ 13,60
 400ml Classico  R$ 14,80","250ml Lavanda  R$ 12,50
 250ml Classico  R$ 13,60
 250ml Limão  R$ 13,60
 400ml Classico  R$ 14,80","a partir de R$7,80",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/lQl7XZC2TyST1UDJIaTw.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/lQl7XZC2TyST1UDJIaTw.png,,,jaVX7ifcTbCX3Rl70fQjbw   ,jaVX7ifcTbCX3Rl70fQjbw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Sapólio Radium Cremoso (BOMBRIL)%0A
#c, #n%0A%0A
 x R$7,80 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Sapólio Radium Cremoso (BOMBRIL)%0A
#c, #n%0A%0A
 x R$7,80 -> %0A%0A
Obrigado",94,,,,11,5396,,,,,,,,,,
EdwYUdA5Sd2ZdsuyuBgVuw,DbmqrHlzRHCl25L7ycxNqA,Dispenser,GT3.uKO0Squxg9i-G1AomQ,MffGbntoQ-23RGb9BSs8yg,(E-DINT208) COD. 8943,Não tem variação,Dispenser P/ Papel Toalha Interfolha Branco (EXACCTA),,," a partir de R$61,30",,,,"61,3","61,3","R$61,30",,"R$61,30",,"R$61,30","a partir de R$61,30",," x R$61,30 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/fSND4ncnCTPCvxU39v2l.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/fSND4ncnCTPCvxU39v2l.png,,,EdwYUdA5Sd2ZdsuyuBgVuw   ,EdwYUdA5Sd2ZdsuyuBgVuw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Dispenser P/ Papel Toalha Interfolha Branco (EXACCTA)%0A
#c, #n%0A%0A
 x R$61,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Dispenser P/ Papel Toalha Interfolha Branco (EXACCTA)%0A
#c, #n%0A%0A
 x R$61,30 -> %0A%0A
Obrigado",8,,,,,5396,,,,,,,,,,
aG68JubdQQmLQxHbGqA-hw,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,M7yNMddeQ-yfTVz6KtyLrg,4fbKznm1SBK0oo9kp.oM7Q,7897659626544,Não tem variação,"Rodinho P/ Pia Colorido 15,5cm (GAVIAO)",,," a partir de R$5,90",,,,"5,9","5,9","R$5,90",,"R$5,90",,"R$5,90","a partir de R$5,90",," x R$5,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/0sWVL0zLeKgzK9R5WsGX.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/0sWVL0zLeKgzK9R5WsGX.png,,,aG68JubdQQmLQxHbGqA-hw   ,aG68JubdQQmLQxHbGqA-hw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Rodinho P/ Pia Colorido 15,5cm (GAVIAO)%0A
#c, #n%0A%0A
 x R$5,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Rodinho P/ Pia Colorido 15,5cm (GAVIAO)%0A
#c, #n%0A%0A
 x R$5,90 -> %0A%0A
Obrigado",20,,,,1,5396,,,,,,,,,,
dEvg0PRbSACFxK2vhwgoWg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7898635511830,Não tem variação,Lixeira Basculante 09L Preta (ARIPLAS),,," a partir de R$14,60",,,,"14,6","14,6","R$14,60",,"R$14,60",,"R$14,60","a partir de R$14,60",," x R$14,60 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/tga4UFOYGlqj03dSu2wy.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/tga4UFOYGlqj03dSu2wy.png,,,dEvg0PRbSACFxK2vhwgoWg   ,dEvg0PRbSACFxK2vhwgoWg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Basculante 09L Preta (ARIPLAS)%0A
#c, #n%0A%0A
 x R$14,60 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Basculante 09L Preta (ARIPLAS)%0A
#c, #n%0A%0A
 x R$14,60 -> %0A%0A
Obrigado",76,,,,4,5396,,,,,,,,,,
QiUL1RcDRjWcQ.rpbppuCA,7cSejxtDR-mcKsaHVh5SZg,Linha Decorativa,GzETZAK2TgWpSwQbb2m.HQ,Nlfwazk9RPKFunUcFg8mTA,7899369820809,Não tem variação,Tapete Fenice Texturas 70x40cm Escamas Grafite Dark Grey,,," a partir de R$32,70",,,,"32,7","32,7","R$32,70",,"R$32,70",,"R$32,70","a partir de R$32,70",," x R$32,70 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Fj1qvwg5slyyH7SHxvG4.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Fj1qvwg5slyyH7SHxvG4.png,,,QiUL1RcDRjWcQ.rpbppuCA   ,QiUL1RcDRjWcQ.rpbppuCA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Tapete Fenice Texturas 70x40cm Escamas Grafite Dark Grey%0A
#c, #n%0A%0A
 x R$32,70 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Tapete Fenice Texturas 70x40cm Escamas Grafite Dark Grey%0A
#c, #n%0A%0A
 x R$32,70 -> %0A%0A
Obrigado",51,,,,4,5396,,,,,,,,,,
T4Y08IOvRYKewwfKbNgarg,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7898470063792,Não tem variação,Limpa Rejunte Sujos e Encardidos 1L (BELLINZONI),"Detergente concentrado para limpeza leve ou pesada de rejuntes. Remove sujeiras e encardimentos com excelente resultado em rejuntes comuns, selados ou coloridos.",," a partir de R$59,90",,,,"59,9","59,9","R$59,90",,"R$59,90",,"R$59,90","a partir de R$59,90",," x R$59,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/pFPFqGB25nBtuOAlWild.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/pFPFqGB25nBtuOAlWild.png,,,T4Y08IOvRYKewwfKbNgarg   ,T4Y08IOvRYKewwfKbNgarg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Limpa Rejunte Sujos e Encardidos 1L (BELLINZONI)%0A
#c, #n%0A%0A
 x R$59,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Limpa Rejunte Sujos e Encardidos 1L (BELLINZONI)%0A
#c, #n%0A%0A
 x R$59,90 -> %0A%0A
Obrigado",94,,,,20,5396,,,,,,,,,,
mf80g7aYQimI6LX8mL-KfA,m1kvokUKQTGD4e7OjGYWIQ,Linha de Tratamentos,lieNFsRzTyiGWPmzHldscA,OVY3BHlhR4ebyIZM4nNGFg,7898319327504,Não tem variação,Limpador de Vidros (BRALIMPIA),,," a partir de R$52,50",,,,"52,5","52,5","R$52,50",,"R$52,50",,"R$52,50","a partir de R$52,50",," x R$52,50 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/EkQsDW4oSpe96pZsYlr6.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/EkQsDW4oSpe96pZsYlr6.png,,,mf80g7aYQimI6LX8mL-KfA   ,mf80g7aYQimI6LX8mL-KfA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Limpador de Vidros (BRALIMPIA)%0A
#c, #n%0A%0A
 x R$52,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Limpador de Vidros (BRALIMPIA)%0A
#c, #n%0A%0A
 x R$52,50 -> %0A%0A
Obrigado",4,,,,5,5396,,,,,,,,,,
q1AWFx5CQCu6wSfqqyzHWg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,7898319327504,Não tem variação,Limpador de Vidros (BRALIMPIA),,," a partir de R$50,80",,,,"50,8","50,8","R$50,80",,"R$50,80",,"R$50,80","a partir de R$50,80",," x R$50,80 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/TqJH7agbcGO2fAgG5ckL.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/TqJH7agbcGO2fAgG5ckL.png,,,q1AWFx5CQCu6wSfqqyzHWg   ,q1AWFx5CQCu6wSfqqyzHWg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Limpador de Vidros (BRALIMPIA)%0A
#c, #n%0A%0A
 x R$50,80 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Limpador de Vidros (BRALIMPIA)%0A
#c, #n%0A%0A
 x R$50,80 -> %0A%0A
Obrigado",49,,,,7,5396,,,,,,,,,,
UF4aZcenRDWKcDKHDUeifw,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,U2qG0ADeQmWhEkbFgHsU1w,4fbKznm1SBK0oo9kp.oM7Q,7898960476149,Não tem variação,Carrinho de Mangueira 60M (KARCHER),,," a partir de R$243,60",,,,"243,6","243,6","R$243,60",,"R$243,60",,"R$243,60","a partir de R$243,60",," x R$243,60 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/kOxAFv2f56OOKwcVlEpa.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/kOxAFv2f56OOKwcVlEpa.png,,,UF4aZcenRDWKcDKHDUeifw   ,UF4aZcenRDWKcDKHDUeifw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Carrinho de Mangueira 60M (KARCHER)%0A
#c, #n%0A%0A
 x R$243,60 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Carrinho de Mangueira 60M (KARCHER)%0A
#c, #n%0A%0A
 x R$243,60 -> %0A%0A
Obrigado",25,,,,2,5396,,,,,,,,,,
o-GGk9vPRxarRIPuIqQLdA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,XOZbJUItSVaOsxMfQ8INGg,4fbKznm1SBK0oo9kp.oM7Q,0751320751676,Não tem variação,Luva de Chenile (SANCHES),"Indicada para limpeza automotiva e uso geral. Devido a sua tecnologia inovadora, tem um alto poder de absorção e remoção da sujeira. Seu tecido de alta durabilidade remove camadas de sujeira sem riscar a pintura e proporciona um excelente acabamento.",," a partir de R$23,30",,,,"23,3","23,3","R$23,30",,"R$23,30",,"R$23,30","a partir de R$23,30",," x R$23,30 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/7gQe9O6sryzCxVma88vR.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/7gQe9O6sryzCxVma88vR.png,,,o-GGk9vPRxarRIPuIqQLdA   ,o-GGk9vPRxarRIPuIqQLdA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Luva de Chenile (SANCHES)%0A
#c, #n%0A%0A
 x R$23,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Luva de Chenile (SANCHES)%0A
#c, #n%0A%0A
 x R$23,30 -> %0A%0A
Obrigado",49,,,,4,5396,,,,,,,,,,
ceCP8L0BRiS.eyWzIVoheg,Ogk4f-iiQO-Kqng-9IgsuA,Variedades,7uo2lGaLQwqcxizU9UAnBg,ViU2USNJRHq0ozZts2ayIg,,Tem variação,Glade Automático Refil 269ml (JOHNSON),,, a partir de ,,,,,,,,,"269ml Aguas Florais  R$ 41,30
 269ml Frutas e Flores Vibrantes  R$ 41,30
 269ml Lavanda & Vanilla  R$ 41,30
 269ml Lembranças da Infância  R$ 41,30
 269ml Toque de Maciez  R$ 41,30","269ml Aguas Florais  R$ 41,30
 269ml Frutas e Flores Vibrantes  R$ 41,30
 269ml Lavanda & Vanilla  R$ 41,30
 269ml Lembranças da Infância  R$ 41,30
 269ml Toque de Maciez  R$ 41,30",a partir de ,, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/NZj6fAJGnXKvD8Ql3I3F.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/NZj6fAJGnXKvD8Ql3I3F.png,,,ceCP8L0BRiS.eyWzIVoheg   ,ceCP8L0BRiS.eyWzIVoheg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Glade Automático Refil 269ml (JOHNSON)%0A
#c, #n%0A%0A
 x  -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Glade Automático Refil 269ml (JOHNSON)%0A
#c, #n%0A%0A
 x  -> %0A%0A
Obrigado",43,,,,11,5396,,,,,,,,,,
Ry0L1LspQ3CjLQJBImGsnQ,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,LnbjTOSiTeKCsBdHZ.OjMg,4fbKznm1SBK0oo9kp.oM7Q,7898461972317,Não tem variação,Aspirador de Pó Agratto Duo Praticci 1000W 127V AS-01 (KARCHER),,," a partir de R$245,00",,,,245,245,"R$245,00",,"R$245,00",,"R$245,00","a partir de R$245,00",," x R$245,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/LANIdReqGJAxBl42Wsoh.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/LANIdReqGJAxBl42Wsoh.png,,,Ry0L1LspQ3CjLQJBImGsnQ   ,Ry0L1LspQ3CjLQJBImGsnQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Aspirador de Pó Agratto Duo Praticci 1000W 127V AS-01 (KARCHER)%0A
#c, #n%0A%0A
 x R$245,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Aspirador de Pó Agratto Duo Praticci 1000W 127V AS-01 (KARCHER)%0A
#c, #n%0A%0A
 x R$245,00 -> %0A%0A
Obrigado",5,,,,4,5396,,,,,,,,,,
