Row id ValorTamanhoFragrancia,Produto id,Tamanhos id,Valor,Tamanho,TMP Fragrância Cor,Tipo de tamanho id,TMP_Produto ID + Fragrância ID,TMP Chave tripla,Indisponível,TMP Tamanho indisponivel,Lista descritivo,TMP Todas as variações,Codigo Ref,Nome do Produto,Fragrancia id,Fragrancia,Se indisponivel,Valor Promocional,Cores id,Cor
Ir25XNUgRiW4PexnI2B2Tg,TNjZOEjwQlurUEuI7aVnmA,5c.36fLGSBacsYGRDFLLdQ,"41,3",45X75cm,"45X75cm   R$ 41,30",Nlfwazk9RPKFunUcFg8mTA,TNjZOEjwQlurUEuI7aVnmA ,TNjZOEjwQlurUEuI7aVnmA 5c.36fLGSBacsYGRDFLLdQ  ,,45X75cm ,"45X75cm   R$ 41,30","45X75cm   R$ 41,30",,Tapete Entrada Fibra de Côco Flor De Lotus 45X75CM ,,,,,,
830RiE7hSWqJMfnxWNftUA,ZX-7EnF8SQm7KZpa-5kisA,B3zuse1GQSKdA475k-YqbQ,"85,1",900ml,"900ml   R$ 85,10",OVY3BHlhR4ebyIZM4nNGFg,ZX-7EnF8SQm7KZpa-5kisA ,ZX-7EnF8SQm7KZpa-5kisA B3zuse1GQSKdA475k-YqbQ  ,,900ml ,"900ml   R$ 85,10_ 5L   R$ 306,10","900ml   R$ 85,10
 5L   R$ 306,10",7898470061521,LUXX Esfoliante P/ Porcelanato 900ML (BELLINZONI),,,,,,
oOYW-1YOR6KyR1DA4jDQLw,Cj1fevFyQkaIyPJ1j2v80g,BHxphGJZQ.WZTCAxwf3SWQ,"13,5",8L,"8L  Branco R$ 13,50",4fbKznm1SBK0oo9kp.oM7Q,Cj1fevFyQkaIyPJ1j2v80g ,Cj1fevFyQkaIyPJ1j2v80g BHxphGJZQ.WZTCAxwf3SWQ  L3JTIKxgTSGW5bFijr-3Vw,,8L ,"8L  Branco R$ 13,50_ 13,8L   R$ 22,50_ 10L   R$ 25,20","8L  Branco R$ 13,50
 13,8L   R$ 22,50
 10L   R$ 25,20",7896355704471,Balde Neon (SANTANA),,,,,L3JTIKxgTSGW5bFijr-3Vw,Branco
snW8Uk-2S2yKuX82Uenh2Q,Cj1fevFyQkaIyPJ1j2v80g,JUe42IVXTfyDIMJJcd3DpQ,"22,5","13,8L","13,8L   R$ 22,50",4fbKznm1SBK0oo9kp.oM7Q,Cj1fevFyQkaIyPJ1j2v80g ,Cj1fevFyQkaIyPJ1j2v80g JUe42IVXTfyDIMJJcd3DpQ  ,,"13,8L ","8L  Branco R$ 13,50_ 13,8L   R$ 22,50_ 10L   R$ 25,20","8L  Branco R$ 13,50
 13,8L   R$ 22,50
 10L   R$ 25,20",7896355704488,Balde Neon (SANTANA),,,,,,
jCRT1SN3TlGmuIriVERrVQ,iZ1VQpE0Qrq6XrQOBf1zLg,MffawRPORs6-YcEhiY7R8Q,32,18L,"18L  Azul
 R$ 32,00",4fbKznm1SBK0oo9kp.oM7Q,iZ1VQpE0Qrq6XrQOBf1zLg ,iZ1VQpE0Qrq6XrQOBf1zLg MffawRPORs6-YcEhiY7R8Q  urtYhKd8Q3eqzNC-pkk0jQ,,18L ,"18L  Azul
 R$ 32,00_ 18L  Vermelho R$ 32,00","18L  Azul
 R$ 32,00
 18L  Vermelho R$ 32,00",7896952500308,Balde Plástico Redondo CAP. 18L  (JAGUAR),,,,,urtYhKd8Q3eqzNC-pkk0jQ,"Azul
"
oorEIMG3QNKCQwFmLPA82w,iZ1VQpE0Qrq6XrQOBf1zLg,MffawRPORs6-YcEhiY7R8Q,32,18L,"18L  Vermelho R$ 32,00",4fbKznm1SBK0oo9kp.oM7Q,iZ1VQpE0Qrq6XrQOBf1zLg ,iZ1VQpE0Qrq6XrQOBf1zLg MffawRPORs6-YcEhiY7R8Q  o7B3dBl7SuuVkoXmUwpj-A,,18L ,"18L  Azul
 R$ 32,00_ 18L  Vermelho R$ 32,00","18L  Azul
 R$ 32,00
 18L  Vermelho R$ 32,00",7899009026349,Balde Plástico Redondo CAP. 18L  (JAGUAR),,,,,o7B3dBl7SuuVkoXmUwpj-A,Vermelho
9-4st2g5T-2kZ28HvaVByQ,RGMrZPXpSVS6BDTC6L60yQ,tSkJON8.Q22RdADNek.3aw,"93,5",45L,"45L  Branco R$ 93,50",4fbKznm1SBK0oo9kp.oM7Q,RGMrZPXpSVS6BDTC6L60yQ ,RGMrZPXpSVS6BDTC6L60yQ tSkJON8.Q22RdADNek.3aw  L3JTIKxgTSGW5bFijr-3Vw,,45L ,"45L  Branco R$ 93,50_ 45L  Azul
 R$ 93,50_ 45L  Marrom R$ 93,50","45L  Branco R$ 93,50
 45L  Azul
 R$ 93,50
 45L  Marrom R$ 93,50",,Cesto Multiuso C/ Tampa Juta 45L (JAGUAR),,,,,L3JTIKxgTSGW5bFijr-3Vw,Branco
kAXt5bzZTPCDZJjB2seuew,RGMrZPXpSVS6BDTC6L60yQ,tSkJON8.Q22RdADNek.3aw,"93,5",45L,"45L  Azul
 R$ 93,50",4fbKznm1SBK0oo9kp.oM7Q,RGMrZPXpSVS6BDTC6L60yQ ,RGMrZPXpSVS6BDTC6L60yQ tSkJON8.Q22RdADNek.3aw  urtYhKd8Q3eqzNC-pkk0jQ,,45L ,"45L  Branco R$ 93,50_ 45L  Azul
 R$ 93,50_ 45L  Marrom R$ 93,50","45L  Branco R$ 93,50
 45L  Azul
 R$ 93,50
 45L  Marrom R$ 93,50",,Cesto Multiuso C/ Tampa Juta 45L (JAGUAR),,,,,urtYhKd8Q3eqzNC-pkk0jQ,"Azul
"
CUDKMoNlTZacR6YEc5oVcw,RGMrZPXpSVS6BDTC6L60yQ,tSkJON8.Q22RdADNek.3aw,"93,5",45L,"45L  Marrom R$ 93,50",4fbKznm1SBK0oo9kp.oM7Q,RGMrZPXpSVS6BDTC6L60yQ ,RGMrZPXpSVS6BDTC6L60yQ tSkJON8.Q22RdADNek.3aw  dcs6ev0TRXWf.pcfMxuibw,,45L ,"45L  Branco R$ 93,50_ 45L  Azul
 R$ 93,50_ 45L  Marrom R$ 93,50","45L  Branco R$ 93,50
 45L  Azul
 R$ 93,50
 45L  Marrom R$ 93,50",,Cesto Multiuso C/ Tampa Juta 45L (JAGUAR),,,,,dcs6ev0TRXWf.pcfMxuibw,Marrom
lk3ZR-DuStS8sXZ8NqpDIA,4H11DWj3Qw-hevJokj7LoA,fRZRrNhIQY-RuERcaio2.g,18,12L,"12L   R$ 18,00",4fbKznm1SBK0oo9kp.oM7Q,4H11DWj3Qw-hevJokj7LoA ,4H11DWj3Qw-hevJokj7LoA fRZRrNhIQY-RuERcaio2.g  ,,12L ,"12L   R$ 18,00_ 16L   R$ 34,00","12L   R$ 18,00
 16L   R$ 34,00",7896952520450,Balde Max Translucido Jaguar (MODENUTI),,,,,,
6D9WTgOgSxeTX1VunvmM1Q,4H11DWj3Qw-hevJokj7LoA,fMeJ9sPSSkyGCoY-JMsJ7g,34,16L,"16L   R$ 34,00",4fbKznm1SBK0oo9kp.oM7Q,4H11DWj3Qw-hevJokj7LoA ,4H11DWj3Qw-hevJokj7LoA fMeJ9sPSSkyGCoY-JMsJ7g  ,,16L ,"12L   R$ 18,00_ 16L   R$ 34,00","12L   R$ 18,00
 16L   R$ 34,00",7896952517979,Balde Max Translucido Jaguar (MODENUTI),,,,,,
sablzOLcScSrKLO757hW-A,zQU7fsS8TG2TJOxo940-4g,Kfge2covR-2732LlItqWhg,43,30L,"30L  Azul
 R$ 43,00",4fbKznm1SBK0oo9kp.oM7Q,zQU7fsS8TG2TJOxo940-4g ,zQU7fsS8TG2TJOxo940-4g Kfge2covR-2732LlItqWhg  urtYhKd8Q3eqzNC-pkk0jQ,,30L ,"30L  Azul
 R$ 43,00_ 30L  Vermelho R$ 43,00_ 30L  Verde R$ 43,00","30L  Azul
 R$ 43,00
 30L  Vermelho R$ 43,00
 30L  Verde R$ 43,00",7896952550907,Cesto Fechado C/ Tampa 30L (JAGUAR),,,,,urtYhKd8Q3eqzNC-pkk0jQ,"Azul
"
Zdg7yEnDQySvPJyRU0-LEg,zQU7fsS8TG2TJOxo940-4g,Kfge2covR-2732LlItqWhg,43,30L,"30L  Vermelho R$ 43,00",4fbKznm1SBK0oo9kp.oM7Q,zQU7fsS8TG2TJOxo940-4g ,zQU7fsS8TG2TJOxo940-4g Kfge2covR-2732LlItqWhg  o7B3dBl7SuuVkoXmUwpj-A,,30L ,"30L  Azul
 R$ 43,00_ 30L  Vermelho R$ 43,00_ 30L  Verde R$ 43,00","30L  Azul
 R$ 43,00
 30L  Vermelho R$ 43,00
 30L  Verde R$ 43,00",7896952550907,Cesto Fechado C/ Tampa 30L (JAGUAR),,,,,o7B3dBl7SuuVkoXmUwpj-A,Vermelho
DkoD68LpQey5zoBQa5g9Xg,zQU7fsS8TG2TJOxo940-4g,Kfge2covR-2732LlItqWhg,43,30L,"30L  Verde R$ 43,00",4fbKznm1SBK0oo9kp.oM7Q,zQU7fsS8TG2TJOxo940-4g ,zQU7fsS8TG2TJOxo940-4g Kfge2covR-2732LlItqWhg  zkdvUb.jTG2Ve8zi-8Jnlg,,30L ,"30L  Azul
 R$ 43,00_ 30L  Vermelho R$ 43,00_ 30L  Verde R$ 43,00","30L  Azul
 R$ 43,00
 30L  Vermelho R$ 43,00
 30L  Verde R$ 43,00",7896952550907,Cesto Fechado C/ Tampa 30L (JAGUAR),,,,,zkdvUb.jTG2Ve8zi-8Jnlg,Verde
k8jpkkTGTj-W7JH8WiYFig,KIDduwMhTQ6cA.0YCodR1g,OZC8LX4DQTOIykExhwsDtA,"28,5",7L,"7L   R$ 28,50",4fbKznm1SBK0oo9kp.oM7Q,KIDduwMhTQ6cA.0YCodR1g ,KIDduwMhTQ6cA.0YCodR1g OZC8LX4DQTOIykExhwsDtA  ,,7L ,"7L   R$ 28,50_ 15L   R$ 50,50_ 33L   R$ 62,00_ 50L   R$ 130,60","7L   R$ 28,50
 15L   R$ 50,50
 33L   R$ 62,00
 50L   R$ 130,60",,Lixeira Ecoblack C/ Pedal 7L (MODENUTI),,,,,,
bFycqQPpQF-65cAjJ1mbHQ,KIDduwMhTQ6cA.0YCodR1g,P1WspisnSv2JUgKMAqB3uw,"50,5",15L,"15L   R$ 50,50",4fbKznm1SBK0oo9kp.oM7Q,KIDduwMhTQ6cA.0YCodR1g ,KIDduwMhTQ6cA.0YCodR1g P1WspisnSv2JUgKMAqB3uw  ,,15L ,"7L   R$ 28,50_ 15L   R$ 50,50_ 33L   R$ 62,00_ 50L   R$ 130,60","7L   R$ 28,50
 15L   R$ 50,50
 33L   R$ 62,00
 50L   R$ 130,60",,Lixeira Ecoblack C/ Pedal 7L (MODENUTI),,,,,,
KJwwXSUkQMypePI7beLOrg,KIDduwMhTQ6cA.0YCodR1g,MpA1ahF6QP2xtKytos6Jsw,62,33L,"33L   R$ 62,00",4fbKznm1SBK0oo9kp.oM7Q,KIDduwMhTQ6cA.0YCodR1g ,KIDduwMhTQ6cA.0YCodR1g MpA1ahF6QP2xtKytos6Jsw  ,,33L ,"7L   R$ 28,50_ 15L   R$ 50,50_ 33L   R$ 62,00_ 50L   R$ 130,60","7L   R$ 28,50
 15L   R$ 50,50
 33L   R$ 62,00
 50L   R$ 130,60",,Lixeira Ecoblack C/ Pedal 7L (MODENUTI),,,,,,
5bHZduH8T4ysJMDPZaKc-Q,KIDduwMhTQ6cA.0YCodR1g,bDPyCBazSTO9DNk1BPAMPQ,"130,6",50L,"50L   R$ 130,60",4fbKznm1SBK0oo9kp.oM7Q,KIDduwMhTQ6cA.0YCodR1g ,KIDduwMhTQ6cA.0YCodR1g bDPyCBazSTO9DNk1BPAMPQ  ,,50L ,"7L   R$ 28,50_ 15L   R$ 50,50_ 33L   R$ 62,00_ 50L   R$ 130,60","7L   R$ 28,50
 15L   R$ 50,50
 33L   R$ 62,00
 50L   R$ 130,60",,Lixeira Ecoblack C/ Pedal 7L (MODENUTI),,,,,,
6Tjlc2UKSNSp.4hJgmj4-Q,uhWmot.ZSFSrt4NFP4Dkfg,P1WspisnSv2JUgKMAqB3uw,36,15L,"15L   R$ 36,00",4fbKznm1SBK0oo9kp.oM7Q,uhWmot.ZSFSrt4NFP4Dkfg ,uhWmot.ZSFSrt4NFP4Dkfg P1WspisnSv2JUgKMAqB3uw  ,,15L ,"15L   R$ 36,00_ 32L   R$ 72,00","15L   R$ 36,00
 32L   R$ 72,00",,Lixeira Ecoblack Gira Top Piso 32L (PLASUTIL),,,,,,
HXMIRQWCRHamGmN4iMmISg,uhWmot.ZSFSrt4NFP4Dkfg,A.QcRur7SaC1iP-3i8azVg,72,32L,"32L   R$ 72,00",4fbKznm1SBK0oo9kp.oM7Q,uhWmot.ZSFSrt4NFP4Dkfg ,uhWmot.ZSFSrt4NFP4Dkfg A.QcRur7SaC1iP-3i8azVg  ,,32L ,"15L   R$ 36,00_ 32L   R$ 72,00","15L   R$ 36,00
 32L   R$ 72,00",,Lixeira Ecoblack Gira Top Piso 32L (PLASUTIL),,,,,,
YnqD8oapRiuaEur2i-Sx6Q,Rqcy5QNNSGei95jmbQr-2A,Z8S3V5AGQdC8aTuhAabMNw,"9,6",15L - 60un.,"15L - 60un.   R$ 9,60",kSgfbo3eS7iVX4KjN7Bb2Q,Rqcy5QNNSGei95jmbQr-2A ,Rqcy5QNNSGei95jmbQr-2A Z8S3V5AGQdC8aTuhAabMNw  ,,15L - 60un. ,"15L - 60un.   R$ 9,60_ 30L - 30un.   R$ 8,40_ 100L - 15un.   R$ 9,50","15L - 60un.   R$ 9,60
 30L - 30un.   R$ 8,40
 100L - 15un.   R$ 9,50",7898657550084,Saco de Lixo Preto Em Rolo (FORTPLAST),,,,,,
CTXbPNEwRTmJ0o7aBkzXeg,Rqcy5QNNSGei95jmbQr-2A,JpPizu1pREulstJjgL25BQ,"8,4",30L - 30un.,"30L - 30un.   R$ 8,40",kSgfbo3eS7iVX4KjN7Bb2Q,Rqcy5QNNSGei95jmbQr-2A ,Rqcy5QNNSGei95jmbQr-2A JpPizu1pREulstJjgL25BQ  ,,30L - 30un. ,"15L - 60un.   R$ 9,60_ 30L - 30un.   R$ 8,40_ 100L - 15un.   R$ 9,50","15L - 60un.   R$ 9,60
 30L - 30un.   R$ 8,40
 100L - 15un.   R$ 9,50",7898657550091,Saco de Lixo Preto Em Rolo (FORTPLAST),,,,,,
Jq1SuBcETS2yRnC3QxeIYw,Rqcy5QNNSGei95jmbQr-2A,T6zUzP4yQPuR58yBgoFQeQ,"9,5",100L - 15un.,"100L - 15un.   R$ 9,50",kSgfbo3eS7iVX4KjN7Bb2Q,Rqcy5QNNSGei95jmbQr-2A ,Rqcy5QNNSGei95jmbQr-2A T6zUzP4yQPuR58yBgoFQeQ  ,,100L - 15un. ,"15L - 60un.   R$ 9,60_ 30L - 30un.   R$ 8,40_ 100L - 15un.   R$ 9,50","15L - 60un.   R$ 9,60
 30L - 30un.   R$ 8,40
 100L - 15un.   R$ 9,50",7898657550114,Saco de Lixo Preto Em Rolo (FORTPLAST),,,,,,
JIYKxIhySVKdgozo-JOE4A,KQAS8RcvQcSNz.Ti7xKd3w,x0WEFk13SBaSltbbHLShqg,"6,8",40cm,"40cm   R$ 6,80",4fbKznm1SBK0oo9kp.oM7Q,KQAS8RcvQcSNz.Ti7xKd3w ,KQAS8RcvQcSNz.Ti7xKd3w x0WEFk13SBaSltbbHLShqg  ,,40cm ,"40cm   R$ 6,80_ 60cm   R$ 9,30_ 30cm   R$ 6,20_ 50cm   R$ 7,80","40cm   R$ 6,80
 60cm   R$ 9,30
 30cm   R$ 6,20
 50cm   R$ 7,80",7898649070361,Refil do Rodo Star (SANCHES),,,,,,
y2RwtG66QJmrPYRvg6NSBA,KQAS8RcvQcSNz.Ti7xKd3w,aTe.8KOERu2L1I87VBhlzg,"9,3",60cm,"60cm   R$ 9,30",4fbKznm1SBK0oo9kp.oM7Q,KQAS8RcvQcSNz.Ti7xKd3w ,KQAS8RcvQcSNz.Ti7xKd3w aTe.8KOERu2L1I87VBhlzg  ,,60cm ,"40cm   R$ 6,80_ 60cm   R$ 9,30_ 30cm   R$ 6,20_ 50cm   R$ 7,80","40cm   R$ 6,80
 60cm   R$ 9,30
 30cm   R$ 6,20
 50cm   R$ 7,80",7898649070767,Refil do Rodo Star (SANCHES),,,,,,
qg8PUT1yQJSZSnJU-VJBbQ,izDJnwsATiGbgO-AYwgg3g,x0WEFk13SBaSltbbHLShqg,"3,8",40cm,"40cm   R$ 3,80",4fbKznm1SBK0oo9kp.oM7Q,izDJnwsATiGbgO-AYwgg3g ,izDJnwsATiGbgO-AYwgg3g x0WEFk13SBaSltbbHLShqg  ,,40cm ,"40cm   R$ 3,80_ 50cm   R$ 3,90_ 60cm   R$ 4,20_ 1M   R$ 7,40","40cm   R$ 3,80
 50cm   R$ 3,90
 60cm   R$ 4,20
 1M   R$ 7,40",1596,Refil de Borracha P/ Rodo de Alumínio (UTILLI),,,,,,
oB1VNhmESnuf5KnwcJfgew,izDJnwsATiGbgO-AYwgg3g,a-JUbFlOXRw-T6bS1rYEXhQ,"3,9",50cm,"50cm   R$ 3,90",4fbKznm1SBK0oo9kp.oM7Q,izDJnwsATiGbgO-AYwgg3g ,izDJnwsATiGbgO-AYwgg3g a-JUbFlOXRw-T6bS1rYEXhQ  ,,50cm ,"40cm   R$ 3,80_ 50cm   R$ 3,90_ 60cm   R$ 4,20_ 1M   R$ 7,40","40cm   R$ 3,80
 50cm   R$ 3,90
 60cm   R$ 4,20
 1M   R$ 7,40",9994,Refil de Borracha P/ Rodo de Alumínio (UTILLI),,,,,,
y67t9xHYQQ2lUthYuKFx7A,izDJnwsATiGbgO-AYwgg3g,aTe.8KOERu2L1I87VBhlzg,"4,2",60cm,"60cm   R$ 4,20",4fbKznm1SBK0oo9kp.oM7Q,izDJnwsATiGbgO-AYwgg3g ,izDJnwsATiGbgO-AYwgg3g aTe.8KOERu2L1I87VBhlzg  ,,60cm ,"40cm   R$ 3,80_ 50cm   R$ 3,90_ 60cm   R$ 4,20_ 1M   R$ 7,40","40cm   R$ 3,80
 50cm   R$ 3,90
 60cm   R$ 4,20
 1M   R$ 7,40",1597,Refil de Borracha P/ Rodo de Alumínio (UTILLI),,,,,,
cyKNXBGwSo21.GNKdYrWnA,izDJnwsATiGbgO-AYwgg3g,QqRgJEssRnyXLHtJCWLqTg,"7,4",1M,"1M   R$ 7,40",4fbKznm1SBK0oo9kp.oM7Q,izDJnwsATiGbgO-AYwgg3g ,izDJnwsATiGbgO-AYwgg3g QqRgJEssRnyXLHtJCWLqTg  ,,1M ,"40cm   R$ 3,80_ 50cm   R$ 3,90_ 60cm   R$ 4,20_ 1M   R$ 7,40","40cm   R$ 3,80
 50cm   R$ 3,90
 60cm   R$ 4,20
 1M   R$ 7,40",1598,Refil de Borracha P/ Rodo de Alumínio (UTILLI),,,,,,
kzjUIIbpSXqZozHuHBrM-A,sQw2ogZXSJ6xyXm-AX20gw,FcjJTu9ESPaUbO.Kc06dmA,"8,6",25cm,"25cm   R$ 8,60",4fbKznm1SBK0oo9kp.oM7Q,sQw2ogZXSJ6xyXm-AX20gw ,sQw2ogZXSJ6xyXm-AX20gw FcjJTu9ESPaUbO.Kc06dmA  ,,25cm ,"25cm   R$ 8,60_ 35cm   R$ 9,80","25cm   R$ 8,60
 35cm   R$ 9,80",10948,Lã P/ Rodo Combinado Refil (SANCHES),,,,,,
ip95QerDS7mapW-igYCwiQ,sQw2ogZXSJ6xyXm-AX20gw,OsEQJ2MzS5WhFfl7dNgbGw,"9,8",35cm,"35cm   R$ 9,80",4fbKznm1SBK0oo9kp.oM7Q,sQw2ogZXSJ6xyXm-AX20gw ,sQw2ogZXSJ6xyXm-AX20gw OsEQJ2MzS5WhFfl7dNgbGw  ,,35cm ,"25cm   R$ 8,60_ 35cm   R$ 9,80","25cm   R$ 8,60
 35cm   R$ 9,80",10949,Lã P/ Rodo Combinado Refil (SANCHES),,,,,,
zuTqlIq6RNuUyL2edO29pg,li6agzcCRsuIyOONJRPKSA,,"93,7",,"  Azul
 R$ 93,70",Nlfwazk9RPKFunUcFg8mTA,li6agzcCRsuIyOONJRPKSA ,li6agzcCRsuIyOONJRPKSA   urtYhKd8Q3eqzNC-pkk0jQ,, ,"  Azul
 R$ 93,70_   Preto R$ 95,40_   Vermelho R$ 88,50_   Grafite R$ 95,40_   Marrom R$ 95,40","  Azul
 R$ 93,70
   Preto R$ 95,40
   Vermelho R$ 88,50
   Grafite R$ 95,40
   Marrom R$ 95,40",7909065003229,Tapete Vinil Kap 60X90Cm Silver (KAPAZI),,,,,urtYhKd8Q3eqzNC-pkk0jQ,"Azul
"
sHDts7AeS1GFnJDuyfPATg,li6agzcCRsuIyOONJRPKSA,,"95,4",,"  Preto R$ 95,40",Nlfwazk9RPKFunUcFg8mTA,li6agzcCRsuIyOONJRPKSA ,li6agzcCRsuIyOONJRPKSA   UP1v2Jx3TbOl7qPc6BHJeA,, ,"  Azul
 R$ 93,70_   Preto R$ 95,40_   Vermelho R$ 88,50_   Grafite R$ 95,40_   Marrom R$ 95,40","  Azul
 R$ 93,70
   Preto R$ 95,40
   Vermelho R$ 88,50
   Grafite R$ 95,40
   Marrom R$ 95,40",7909065003427,Tapete Vinil Kap 60X90Cm Silver (KAPAZI),,,,,UP1v2Jx3TbOl7qPc6BHJeA,Preto
E8.TScMnSnyuSBlrnZjKhg,li6agzcCRsuIyOONJRPKSA,,"88,5",,"  Vermelho R$ 88,50",Nlfwazk9RPKFunUcFg8mTA,li6agzcCRsuIyOONJRPKSA ,li6agzcCRsuIyOONJRPKSA   o7B3dBl7SuuVkoXmUwpj-A,, ,"  Azul
 R$ 93,70_   Preto R$ 95,40_   Vermelho R$ 88,50_   Grafite R$ 95,40_   Marrom R$ 95,40","  Azul
 R$ 93,70
   Preto R$ 95,40
   Vermelho R$ 88,50
   Grafite R$ 95,40
   Marrom R$ 95,40",7909065003540,Tapete Vinil Kap 60X90Cm Silver (KAPAZI),,,,,o7B3dBl7SuuVkoXmUwpj-A,Vermelho
aGKYq5UTQBWEDO9JdplX.A,li6agzcCRsuIyOONJRPKSA,,"95,4",,"  Grafite R$ 95,40",Nlfwazk9RPKFunUcFg8mTA,li6agzcCRsuIyOONJRPKSA ,li6agzcCRsuIyOONJRPKSA   2j1Iz4V3SSuarNg8uIsbDQ,, ,"  Azul
 R$ 93,70_   Preto R$ 95,40_   Vermelho R$ 88,50_   Grafite R$ 95,40_   Marrom R$ 95,40","  Azul
 R$ 93,70
   Preto R$ 95,40
   Vermelho R$ 88,50
   Grafite R$ 95,40
   Marrom R$ 95,40",7909065003328,Tapete Vinil Kap 60X90Cm Silver (KAPAZI),,,,,2j1Iz4V3SSuarNg8uIsbDQ,Grafite
7GPjZjyhQ2al3RHNC-n7zw,gXRQ0pevRbKl2liDoSOnyg,,"45,2",,"  Preto R$ 45,20",Nlfwazk9RPKFunUcFg8mTA,gXRQ0pevRbKl2liDoSOnyg ,gXRQ0pevRbKl2liDoSOnyg   UP1v2Jx3TbOl7qPc6BHJeA,, ,"  Preto R$ 45,20_   Ouro Carajas R$ 32,00_   Vermelho R$ 41,80_   Marrom R$ 45,20_   Grafite R$ 44,70","  Preto R$ 45,20
   Ouro Carajas R$ 32,00
   Vermelho R$ 41,80
   Marrom R$ 45,20
   Grafite R$ 44,70",7909065003410,Tapete Vinil Kap 60X40cm Silver Preto (KAPAZI),,,,,UP1v2Jx3TbOl7qPc6BHJeA,Preto
3OSV.FdyS5uhkZ2HdYDPaA,gXRQ0pevRbKl2liDoSOnyg,,32,,"  Ouro Carajas R$ 32,00",Nlfwazk9RPKFunUcFg8mTA,gXRQ0pevRbKl2liDoSOnyg ,gXRQ0pevRbKl2liDoSOnyg   v1ePbhiYQ-GeA2NPS6uzdw,, ,"  Preto R$ 45,20_   Ouro Carajas R$ 32,00_   Vermelho R$ 41,80_   Marrom R$ 45,20_   Grafite R$ 44,70","  Preto R$ 45,20
   Ouro Carajas R$ 32,00
   Vermelho R$ 41,80
   Marrom R$ 45,20
   Grafite R$ 44,70",11993,Tapete Vinil Kap 60X40cm Silver Preto (KAPAZI),,,,,v1ePbhiYQ-GeA2NPS6uzdw,Ouro Carajas
xeax-UXrQj6DMbDmBv2hRg,gXRQ0pevRbKl2liDoSOnyg,,"41,8",,"  Vermelho R$ 41,80",Nlfwazk9RPKFunUcFg8mTA,gXRQ0pevRbKl2liDoSOnyg ,gXRQ0pevRbKl2liDoSOnyg   o7B3dBl7SuuVkoXmUwpj-A,, ,"  Preto R$ 45,20_   Ouro Carajas R$ 32,00_   Vermelho R$ 41,80_   Marrom R$ 45,20_   Grafite R$ 44,70","  Preto R$ 45,20
   Ouro Carajas R$ 32,00
   Vermelho R$ 41,80
   Marrom R$ 45,20
   Grafite R$ 44,70",7909065003533,Tapete Vinil Kap 60X40cm Silver Preto (KAPAZI),,,,,o7B3dBl7SuuVkoXmUwpj-A,Vermelho
GnEOIhj-RQmUqwD3zbJtmg,gXRQ0pevRbKl2liDoSOnyg,,"45,2",,"  Marrom R$ 45,20",Nlfwazk9RPKFunUcFg8mTA,gXRQ0pevRbKl2liDoSOnyg ,gXRQ0pevRbKl2liDoSOnyg   dcs6ev0TRXWf.pcfMxuibw,, ,"  Preto R$ 45,20_   Ouro Carajas R$ 32,00_   Vermelho R$ 41,80_   Marrom R$ 45,20_   Grafite R$ 44,70","  Preto R$ 45,20
   Ouro Carajas R$ 32,00
   Vermelho R$ 41,80
   Marrom R$ 45,20
   Grafite R$ 44,70",7909065003359,Tapete Vinil Kap 60X40cm Silver Preto (KAPAZI),,,,,dcs6ev0TRXWf.pcfMxuibw,Marrom
D3NGt.sTQtS9Yp0eKjlviQ,Ze3mGItvTLKh6hpcyYpr8g,VpclEFcvR36y6Esc8gilkg,"47,9",38X58cm,"38X58cm   R$ 47,90",Nlfwazk9RPKFunUcFg8mTA,Ze3mGItvTLKh6hpcyYpr8g ,Ze3mGItvTLKh6hpcyYpr8g VpclEFcvR36y6Esc8gilkg  ,,38X58cm ,"38X58cm   R$ 47,90_ 70X100cm   R$ 112,00_ 90X130cm   R$ 185,00","38X58cm   R$ 47,90
 70X100cm   R$ 112,00
 90X130cm   R$ 185,00",,Tapete Sanitizante Preto (KAPAZI),,,,,,
yi1ytsbvQhqj6hcMhaoxEg,Ze3mGItvTLKh6hpcyYpr8g,e8OKjxGVRGmQeFjTigRaqQ,112,70X100cm,"70X100cm   R$ 112,00",Nlfwazk9RPKFunUcFg8mTA,Ze3mGItvTLKh6hpcyYpr8g ,Ze3mGItvTLKh6hpcyYpr8g e8OKjxGVRGmQeFjTigRaqQ  ,,70X100cm ,"38X58cm   R$ 47,90_ 70X100cm   R$ 112,00_ 90X130cm   R$ 185,00","38X58cm   R$ 47,90
 70X100cm   R$ 112,00
 90X130cm   R$ 185,00",,Tapete Sanitizante Preto (KAPAZI),,,,,,
sOZEh-ahQxmKLL6OupsX8g,Ze3mGItvTLKh6hpcyYpr8g,T2xgnEh5Txq5IhrdWF-GyA,185,90X130cm,"90X130cm   R$ 185,00",Nlfwazk9RPKFunUcFg8mTA,Ze3mGItvTLKh6hpcyYpr8g ,Ze3mGItvTLKh6hpcyYpr8g T2xgnEh5Txq5IhrdWF-GyA  ,,90X130cm ,"38X58cm   R$ 47,90_ 70X100cm   R$ 112,00_ 90X130cm   R$ 185,00","38X58cm   R$ 47,90
 70X100cm   R$ 112,00
 90X130cm   R$ 185,00",,Tapete Sanitizante Preto (KAPAZI),,,,145,,
